number,created_at,updated_at,url,html_url,state,fixed_at,dismissed_by,dismissed_at,dismissed_reason,dismissed_comment,rule.id,rule.severity,rule.description,rule.name,rule.tags,tool.name,tool.guid,tool.version,most_recent_instance.ref,most_recent_instance.analysis_key,most_recent_instance.environment,most_recent_instance.category,most_recent_instance.state,most_recent_instance.commit_sha,most_recent_instance.message.text,most_recent_instance.location.path,most_recent_instance.location.start_line,most_recent_instance.location.end_line,most_recent_instance.location.start_column,most_recent_instance.location.end_column,most_recent_instance.classifications,instances_url,rule.security_severity_level,dismissed_by.login,dismissed_by.id,dismissed_by.node_id,dismissed_by.avatar_url,dismissed_by.gravatar_id,dismissed_by.url,dismissed_by.html_url,dismissed_by.followers_url,dismissed_by.following_url,dismissed_by.gists_url,dismissed_by.starred_url,dismissed_by.subscriptions_url,dismissed_by.organizations_url,dismissed_by.repos_url,dismissed_by.events_url,dismissed_by.received_events_url,dismissed_by.type,dismissed_by.site_admin
54,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/54,https://github.com/octodemo/vulnerable-node/security/code-scanning/54,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libexpat1-2.1.0-7ubuntu0.16.04.5 CVE-2022-23852,warning,CVE-2022-23852 Package: libexpat1,OS Package Vulnerability (Ubuntu),"[""MEDIUM"",""libexpat1"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"Expat (aka libexpat) before 2.4.4 has a signed integer overflow in XML_GetBuffer, for configurations with a nonzero XML_CONTEXT_BYTES.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/54/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
53,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/53,https://github.com/octodemo/vulnerable-node/security/code-scanning/53,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-dev-2.23-0ubuntu11.3 CVE-2021-35942,note,CVE-2021-35942 Package: libc6-dev,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc6-dev"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The wordexp function in the GNU C Library (aka glibc) through 2.33 may crash or read arbitrary memory in parse_param (in posix/wordexp.c) when called with an untrusted, crafted pattern, potentially resulting in a denial of service or disclosure of information. This occurs because atoi was used but strtoul should have been used to ensure correct calculations.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/53/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
52,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/52,https://github.com/octodemo/vulnerable-node/security/code-scanning/52,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-dev-2.23-0ubuntu11.3 CVE-2021-33574,note,CVE-2021-33574 Package: libc6-dev,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc6-dev"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The mq_notify function in the GNU C Library (aka glibc) versions 2.32 and 2.33 has a use-after-free. It may use the notification thread attributes object (passed through its struct sigevent parameter) after it has been freed by the caller, leading to a denial of service (application crash) or possibly unspecified other impact.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/52/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
51,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/51,https://github.com/octodemo/vulnerable-node/security/code-scanning/51,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-dev-2.23-0ubuntu11.3 CVE-2021-38604,warning,CVE-2021-38604 Package: libc6-dev,OS Package Vulnerability (Ubuntu),"[""MEDIUM"",""libc6-dev"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"In librt in the GNU C Library (aka glibc) through 2.34, sysdeps/unix/sysv/linux/mq_notify.c mishandles certain NOTIFY_REMOVED data, leading to a NULL pointer dereference. NOTE: this vulnerability was introduced as a side effect of the CVE-2021-33574 fix.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/51/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
50,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/50,https://github.com/octodemo/vulnerable-node/security/code-scanning/50,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-2.23-0ubuntu11.3 CVE-2021-35942,note,CVE-2021-35942 Package: libc6,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc6"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The wordexp function in the GNU C Library (aka glibc) through 2.33 may crash or read arbitrary memory in parse_param (in posix/wordexp.c) when called with an untrusted, crafted pattern, potentially resulting in a denial of service or disclosure of information. This occurs because atoi was used but strtoul should have been used to ensure correct calculations.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/50/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
49,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/49,https://github.com/octodemo/vulnerable-node/security/code-scanning/49,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-2.23-0ubuntu11.3 CVE-2021-33574,note,CVE-2021-33574 Package: libc6,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc6"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The mq_notify function in the GNU C Library (aka glibc) versions 2.32 and 2.33 has a use-after-free. It may use the notification thread attributes object (passed through its struct sigevent parameter) after it has been freed by the caller, leading to a denial of service (application crash) or possibly unspecified other impact.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/49/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
48,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/48,https://github.com/octodemo/vulnerable-node/security/code-scanning/48,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc6-2.23-0ubuntu11.3 CVE-2021-38604,warning,CVE-2021-38604 Package: libc6,OS Package Vulnerability (Ubuntu),"[""MEDIUM"",""libc6"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"In librt in the GNU C Library (aka glibc) through 2.34, sysdeps/unix/sysv/linux/mq_notify.c mishandles certain NOTIFY_REMOVED data, leading to a NULL pointer dereference. NOTE: this vulnerability was introduced as a side effect of the CVE-2021-33574 fix.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/48/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
47,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/47,https://github.com/octodemo/vulnerable-node/security/code-scanning/47,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-dev-bin-2.23-0ubuntu11.3 CVE-2021-35942,note,CVE-2021-35942 Package: libc-dev-bin,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc-dev-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The wordexp function in the GNU C Library (aka glibc) through 2.33 may crash or read arbitrary memory in parse_param (in posix/wordexp.c) when called with an untrusted, crafted pattern, potentially resulting in a denial of service or disclosure of information. This occurs because atoi was used but strtoul should have been used to ensure correct calculations.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/47/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/46,https://github.com/octodemo/vulnerable-node/security/code-scanning/46,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-dev-bin-2.23-0ubuntu11.3 CVE-2021-33574,note,CVE-2021-33574 Package: libc-dev-bin,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc-dev-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The mq_notify function in the GNU C Library (aka glibc) versions 2.32 and 2.33 has a use-after-free. It may use the notification thread attributes object (passed through its struct sigevent parameter) after it has been freed by the caller, leading to a denial of service (application crash) or possibly unspecified other impact.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/46/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
45,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/45,https://github.com/octodemo/vulnerable-node/security/code-scanning/45,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-dev-bin-2.23-0ubuntu11.3 CVE-2021-38604,warning,CVE-2021-38604 Package: libc-dev-bin,OS Package Vulnerability (Ubuntu),"[""MEDIUM"",""libc-dev-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"In librt in the GNU C Library (aka glibc) through 2.34, sysdeps/unix/sysv/linux/mq_notify.c mishandles certain NOTIFY_REMOVED data, leading to a NULL pointer dereference. NOTE: this vulnerability was introduced as a side effect of the CVE-2021-33574 fix.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/45/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/44,https://github.com/octodemo/vulnerable-node/security/code-scanning/44,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-bin-2.23-0ubuntu11.3 CVE-2021-35942,note,CVE-2021-35942 Package: libc-bin,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The wordexp function in the GNU C Library (aka glibc) through 2.33 may crash or read arbitrary memory in parse_param (in posix/wordexp.c) when called with an untrusted, crafted pattern, potentially resulting in a denial of service or disclosure of information. This occurs because atoi was used but strtoul should have been used to ensure correct calculations.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/44/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/43,https://github.com/octodemo/vulnerable-node/security/code-scanning/43,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-bin-2.23-0ubuntu11.3 CVE-2021-33574,note,CVE-2021-33574 Package: libc-bin,OS Package Vulnerability (Ubuntu),"[""LOW"",""libc-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"The mq_notify function in the GNU C Library (aka glibc) versions 2.32 and 2.33 has a use-after-free. It may use the notification thread attributes object (passed through its struct sigevent parameter) after it has been freed by the caller, leading to a denial of service (application crash) or possibly unspecified other impact.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/43/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
42,2022-01-28T23:09:47Z,2022-02-18T05:34:55Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/42,https://github.com/octodemo/vulnerable-node/security/code-scanning/42,fixed,2022-02-25T05:34:56Z,null,null,null,null,docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269 (ubuntu 16.04): libc-bin-2.23-0ubuntu11.3 CVE-2021-38604,warning,CVE-2021-38604 Package: libc-bin,OS Package Vulnerability (Ubuntu),"[""MEDIUM"",""libc-bin"",""vulnerability""]",Trivy,null,0.15.0,refs/heads/main,.github/workflows/trivy-analysis.yml:run,{},.github/workflows/trivy-analysis.yml:run,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,"In librt in the GNU C Library (aka glibc) through 2.34, sysdeps/unix/sysv/linux/mq_notify.c mishandles certain NOTIFY_REMOVED data, leading to a NULL pointer dereference. NOTE: this vulnerability was introduced as a side effect of the CVE-2021-33574 fix.",docker.io/my-organization/my-app:0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,1,1,1,1,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/42/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
41,2022-01-28T23:09:39Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/41,https://github.com/octodemo/vulnerable-node/security/code-scanning/41,open,null,null,null,null,null,ejs_ect_template,error,,EjsEctTemplate,"[""external/cwe/cwe-79"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,The EJS/ECT template has an unescaped variable. Untrusted user input passed to this variable results in Cross Site Scripting (XSS).,views/bought_products.ejs,31,31,876,902,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/41/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40,2022-01-28T23:09:26Z,2022-06-17T15:46:30Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/40,https://github.com/octodemo/vulnerable-node/security/code-scanning/40,fixed,2022-06-24T15:46:54Z,null,null,null,null,ejs_ect_template,error,,EjsEctTemplate,[],nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,fixed,36ab7c174a0e19b333c268ae35eeab7fd4a60c34,The EJS/ECT template has an unescaped variable. Untrusted user input passed to this variable results in Cross Site Scripting (XSS).,views/products.ejs,21,21,763,787,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/40/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39,2022-01-28T23:06:24Z,2022-04-15T15:46:20Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/39,https://github.com/octodemo/vulnerable-node/security/code-scanning/39,fixed,2022-04-22T15:47:31Z,null,null,null,null,ejs_ect_template,error,,EjsEctTemplate,[],nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,fixed,0a5db27b92fecc2013dd0d11fd4f3e67dbd62269,The EJS/ECT template has an unescaped variable. Untrusted user input passed to this variable results in Cross Site Scripting (XSS).,views/product_detail.ejs,50,50,2707,2724,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/39/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
38,2022-01-28T23:05:18Z,2022-06-24T15:46:54Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/38,https://github.com/octodemo/vulnerable-node/security/code-scanning/38,fixed,2022-07-01T15:46:52Z,null,null,null,null,ejs_ect_template,error,,EjsEctTemplate,[],nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,fixed,36ab7c174a0e19b333c268ae35eeab7fd4a60c34,The EJS/ECT template has an unescaped variable. Untrusted user input passed to this variable results in Cross Site Scripting (XSS).,views/login.ejs,22,22,942,957,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/38/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/37,https://github.com/octodemo/vulnerable-node/security/code-scanning/37,open,null,null,null,null,null,node_insecure_random_generator,warning,,NodeInsecureRandomGenerator,"[""external/cwe/cwe-327"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,crypto.pseudoRandomBytes()/Math.random() is a cryptographically weak random number generator.,dummy.js,20,20,25,38,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/37/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/36,https://github.com/octodemo/vulnerable-node/security/code-scanning/36,open,null,null,null,null,null,express_lfr_warning,warning,,ExpressLfrWarning,"[""external/cwe/cwe-23"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,Untrusted user input in express render() function can result in arbitrary file read if hbs templating is used.,app.js,71,74,5,7,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/36/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/35,https://github.com/octodemo/vulnerable-node/security/code-scanning/35,open,null,null,null,null,null,cookie_session_no_path,note,,CookieSessionNoPath,"[""external/cwe/cwe-522"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,"Default session middleware settings: `path` not set. It indicates the path of the cookie; use it to compare against the request path. If this and domain match, then send the cookie in the request.",app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/35/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/34,https://github.com/octodemo/vulnerable-node/security/code-scanning/34,open,null,null,null,null,null,cookie_session_no_domain,note,,CookieSessionNoDomain,"[""external/cwe/cwe-522"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,"Default session middleware settings: `domain` not set. It indicates the domain of the cookie; use it to compare against the domain of the server in which the URL is being requested. If they match, then check the path attribute next.",app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/34/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/33,https://github.com/octodemo/vulnerable-node/security/code-scanning/33,open,null,null,null,null,null,cookie_session_no_samesite,warning,,CookieSessionNoSamesite,"[""external/cwe/cwe-1275"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,Default session middleware settings: `sameSite` attribute is not configured to strict or lax. These configurations provides protection against Cross Site Request Forgery attacks.,app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/33/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/32,https://github.com/octodemo/vulnerable-node/security/code-scanning/32,open,null,null,null,null,null,cookie_session_no_secure,warning,,CookieSessionNoSecure,"[""external/cwe/cwe-614"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,Default session middleware settings: `secure` not set. It ensures the browser only sends the cookie over HTTPS.,app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/32/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/31,https://github.com/octodemo/vulnerable-node/security/code-scanning/31,open,null,null,null,null,null,cookie_session_default,note,,CookieSessionDefault,"[""external/cwe/cwe-522"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,Consider changing the default session cookie name. An attacker can use it to fingerprint the server and target attacks accordingly.,app.js,43,49,9,3,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/31/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
30,2022-01-28T23:05:18Z,2023-07-14T15:44:02Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/30,https://github.com/octodemo/vulnerable-node/security/code-scanning/30,open,null,null,null,null,null,express_open_redirect,error,,ExpressOpenRedirect,"[""external/cwe/cwe-601"",""security""]",nodejsscan,null,0.3.6,refs/heads/main,.github/workflows/njsscan-analysis.yml:njsscan,{},.github/workflows/njsscan-analysis.yml:njsscan,open,45265a6067c3586bc237bd99ee6c8614495d7c37,Untrusted user input in redirect() can result in Open Redirect vulnerability.,routes/login.js,23,40,5,12,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/30/instances,undefined,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
28,2022-01-24T17:29:08Z,2023-07-06T20:15:35Z,https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/28,https://github.com/octodemo/vulnerable-node/security/code-scanning/28,open,null,null,null,null,null,js/redos,error,Inefficient regular expression,js/redos,"[""external/cwe/cwe-1333"",""external/cwe/cwe-400"",""external/cwe/cwe-730"",""security""]",CodeQL,null,2.15.1,refs/heads/main,dynamic/github-code-scanning/codeql:analyze,"{""language"":""javascript""}",/language:javascript,open,95d4f5e86384e7dff1a1be0f08e2931af5ea94c6,This part of the regular expression may cause exponential backtracking on strings starting with '0' and containing many repetitions of '0'.,routes/products.js,120,120,48,60,[],https://api.github.com/repos/octodemo/vulnerable-node/code-scanning/alerts/28/instances,high,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
